professor_name,department,overall_score,num_ratings,feedback_take_again,tags,review_text,source_link
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1342 | Dec 14th, 2022 | Quality | 4.0 | Difficulty | 3.0 | MATH1342 | Dec 14th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | C+ | Textbook: | N/A | Not a hard class. You just need to pay attention and ask questions. She will help you to understand the material and would go over many practice questions if you want to. She did grade heavy but would give credit if the answer is somewhat right. Hw due every Friday on Wileyplus =$$ and quiz on Fridays too. Very nice and understanding | Tough grader | Lots of homework | Caring | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1342 | Apr 25th, 2022 | Quality | 2.0 | Difficulty | 5.0 | MATH1342 | Apr 25th, 2022 | For Credit: | Yes | Attendance: | Mandatory | Grade: | F | Textbook: | N/A | Everyone says the same thing. Not to take her | Lots of homework | Beware of pop quizzes | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1342 | Dec 10th, 2021 | Quality | 3.0 | Difficulty | 3.0 | MATH1342 | Dec 10th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Textbook: | No | Pretty decent prof, had much worse before but the way she grades tests and quizzes isn't the greatest and doesn't give feedback on quizzes you submit snd takes a while to get them for exams. I will say she does try to helo and does have office hours she goes to. That said, she doesn't answer emails very well. Could be worse, could be better | Test heavy | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","STATS1342 | Dec 10th, 2020 | Quality | 1.0 | Difficulty | 4.0 | STATS1342 | Dec 10th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | B- | Textbook: | Yes | Online Class: | Yes | This class overall was a mess. Lots of tests and assignments were not graded until the very end of the semester, never answers emails, and tests were way different than the material we went over. LOTS of work due in this class! She doesn't seem to understand how to work canvas very well either, and was often late to start classes. | Lots of homework | Skip class? You won't pass. | Test heavy | Helpful | 1 | 1",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH2312 | Dec 9th, 2020 | Quality | 3.0 | Difficulty | 3.0 | MATH2312 | Dec 9th, 2020 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | No | Grade: | B | Textbook: | No | Her accent is not an issue. The problem is since covid has us doing online classes, the only way i can contact her is with email. THIS PROFESSOR ONLY ANSWERED 1 OF MY EMAILS! She doesn't know how to use the announcements on canvas, so when she posts some assignment or a review, you'd never know it! The class isn't hard, but she doesn't communicate. | Skip class? You won't pass. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1332 | May 22nd, 2020 | Quality | 2.0 | Difficulty | 3.0 | MATH1332 | May 22nd, 2020 | For Credit: | Yes | Would Take Again: | No | Grade: | B | Textbook: | No | Professor Meza was average, at best. Her strengths include reviewing information when prompted, explaining in further detail if needed, and making the occasional joke. Her weaknesses include communication outside of class and grade leniency. I cant stress enough, only take her if you are self sufficient because she offers no help outside of class. | Skip class? You won't pass. | Tough grader | Helpful | 0 | 1",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1332 | Dec 18th, 2019 | Quality | 3.0 | Difficulty | 4.0 | MATH1332 | Dec 18th, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | The content of the class is easy, but the weekly quizzes are graded very strictly. Projects are graded months after turned in, and most of the grades weren't in the grade book until the last week of the semester. As far as college math classes go, this is not a bad one but the professor is not very accessible via email outside of class. | Lecture heavy | Tough grader | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1332 | May 5th, 2019 | Quality | 4.0 | Difficulty | 4.0 | MATH1332 | May 5th, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Was very nice if you showed you cared and wanted to do well. Im not great at math but was able to pull out an A in her class. Was very solid and helped my GPA a lot. | Skip class? You won't pass. | Clear grading criteria | Caring | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1332 | Apr 10th, 2019 | Quality | 5.0 | Difficulty | 4.0 | MATH1332 | Apr 10th, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Textbook: | Yes | Easy class!!! Shes is such a great teacher and cares that her students understand the material. If you show up to class and do the homework, you will pass. | Test heavy | Lots of homework | Amazing lectures | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1342 | Jan 3rd, 2019 | Quality | 4.0 | Difficulty | 3.0 | MATH1342 | Jan 3rd, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Great professor! Accent is quite thick but it was not entirely difficult to understand her, and you can not truly blame her for that. Provides quizzes and homework every week, but they do assist in the exams. Very helpful and she is available for help if needed. Sometimes does not entirely explain, but you simply need to ask for more info. | Skip class? You won't pass. | LOTS OF HOMEWORK | Clear grading criteria | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1333 | Jul 1st, 2017 | Quality | 2.0 | Difficulty | 3.0 | MATH1333 | Jul 1st, 2017 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | B+ | Textbook: | Yes | A young instructor who's argumentative & rude at best. She's highly organized & must be reminded often to make sure that graded paperwork is returned in time for us to review & study for exams. I found going directly to her boss was more productive & beneficial b/c she  does not seem to be fully aware of the parameters of her position . | Helpful | 1 | 3",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1314 | May 14th, 2017 | Quality | 1.0 | Difficulty | 3.0 | MATH1314 | May 14th, 2017 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Textbook: | No | rude, | Helpful | 0 | 3",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1332 | Apr 25th, 2017 | Quality | 4.0 | Difficulty | 3.0 | MATH1332 | Apr 25th, 2017 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | I liked the class because it was easy and fun. Three projects during the semester, three exams, a final, and weekly quizzes. She has a lot of trouble getting your work back to you and putting it into the grade book, so it's hard to know your grade. Homework is optional, she won't collect it. The math is easy to understand and interesting. | Clear grading criteria | LECTURE HEAVY | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1538574
Fara Meza,Professor in the Mathematics department at University of Texas at Tyler,3.4/5,Overall Quality Based on 33 ratings,58%Would take again2.5Level of Difficulty,"Lots of homework, Clear grading criteria, Skip class? You won't pass., Beware of pop quizzes, Test heavy","MATH1351 | Jan 12th, 2017 | Quality | 3.0 | Difficulty | 2.0 | MATH1351 | Jan 12th, 2017 | For Credit: | Yes | Would Take Again: | Yes | Grade: | A | Textbook: | No | I'm an education major & had Mrs. Meza for MATH1351 this semester. Mrs. Meza is nice for the most part, but she's kind of unorganized and sometimes doesn't seem to know what she's doing. She makes easy concepts harder than they have to be. It's a pretty easy class to do well in if you do all your work. I got an A. Not the best prof. but she's okay. | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1538574
